ID,Segment_Label,Income,Age,Total_Spending,Total_Purchases,Average_Order_Value,Response_Probability,Top_Recommended_Category,Recommendation_Score,Personalized_AOV_Uplift_Proxy
6406,High-Value Loyalists,78285.0,38,1427,20,71.35,0.44614408025155045,Gold Products,10.350000000000001,0.5175000000000001
7573,Budget Browsers,31626.0,48,86,5,17.2,0.9566829435310263,Wines,16.15,0.8075
4508,High-Value Loyalists,75127.0,74,833,18,46.27777777777778,0.023973078001594216,Wines,33.30000000000001,1.6650000000000007
221,Budget Browsers,48726.0,71,242,9,26.88888888888889,0.04846035474171324,Wines,4.75,0.23750000000000002
5331,High-Value Loyalists,74985.0,49,1869,16,116.8125,0.869395585793332,Sweet Products,30.05,1.5025000000000002
1911,High-Value Loyalists,67430.0,39,1364,28,48.714285714285715,0.8680452562953597,Meat Products,32.25,1.6125
20,Budget Browsers,46891.0,61,183,7,26.142857142857142,0.015378168253222593,Meat Products,12.149999999999999,0.6074999999999999
8786,Family-Oriented Regular Customers,62058.0,70,450,14,32.142857142857146,0.08872519176535511,Sweet Products,2.65,0.1325
10582,Family-Oriented Regular Customers,72063.0,47,758,19,39.89473684210526,0.15194127861067003,Meat Products,205.79999999999995,10.29
1915,High-Value Loyalists,78939.0,75,1507,19,79.3157894736842,0.23469220697398607,Meat Products,48.75,2.4375
8897,Family-Oriented Regular Customers,42720.0,61,654,17,38.470588235294116,0.5958284219145019,Gold Products,38.650000000000006,1.9325000000000003
2371,Budget Browsers,33622.0,54,81,6,13.5,0.3989200209581775,No strong recommendation,0.0,0.0
4303,Budget Browsers,6835.0,69,137,1,137.0,0.7689479053366907,Meat Products,5.050000000000001,0.25250000000000006
6825,Budget Browsers,41452.0,73,16,3,5.333333333333333,0.07302428545630206,Meat Products,0.8500000000000001,0.04250000000000001
1072,Budget Browsers,40760.0,61,93,6,15.5,0.29229997350537473,Fish Products,0.25,0.0125
4964,High-Value Loyalists,74250.0,68,1158,17,68.11764705882354,0.04179834541061358,Wines,196.85000000000002,9.842500000000001
2461,Budget Browsers,51124.0,71,43,4,10.75,0.04484831370710027,No strong recommendation,0.0,0.0
10736,Family-Oriented Regular Customers,72258.0,55,1525,20,76.25,0.17064582882081658,Wines,31.899999999999977,1.5949999999999989
3194,High-Value Loyalists,71466.0,52,1230,18,68.33333333333333,0.09974736141614071,Wines,41.85000000000002,2.092500000000001
10839,Budget Browsers,36283.0,50,29,4,7.25,0.03061512773001132,Wines,10.0,0.5
49,Budget Browsers,20587.0,56,25,4,6.25,0.14059152907939426,Wines,5.3,0.265
4290,Budget Browsers,30467.0,54,24,3,8.0,0.18974425873921086,Wines,6.45,0.3225
10219,Budget Browsers,31590.0,54,38,4,9.5,0.2154779967843172,Wines,4.4,0.22000000000000003
4211,Budget Browsers,20425.0,40,57,5,11.4,0.42149661296046664,Meat Products,9.05,0.45250000000000007
1135,Budget Browsers,17144.0,66,47,7,6.714285714285714,0.01346192900239718,Fish Products,0.95,0.0475
6299,Family-Oriented Regular Customers,42564.0,58,813,18,45.166666666666664,0.9237375150633945,Gold Products,9.449999999999989,0.4724999999999995
10846,Family-Oriented Regular Customers,43783.0,48,629,16,39.3125,0.21375351977152054,Gold Products,25.19999999999999,1.2599999999999996
347,Budget Browsers,40780.0,50,377,13,29.0,0.8117712007967817,Sweet Products,0.6000000000000001,0.030000000000000006
6543,High-Value Loyalists,62847.0,81,1612,13,124.0,0.5138342258094034,Sweet Products,8.5,0.42500000000000004
10446,High-Value Loyalists,82017.0,69,729,16,45.5625,0.9899800358541088,Meat Products,466.4,23.32
3479,Budget Browsers,16813.0,76,50,5,10.0,0.6822627334405313,Wines,3.5,0.17500000000000002
11075,Budget Browsers,51267.0,48,270,11,24.545454545454547,0.07812789552686539,No strong recommendation,0.0,0.0
4442,Budget Browsers,46524.0,65,177,7,25.285714285714285,0.15061592231311977,No strong recommendation,0.0,0.0
199,Budget Browsers,45183.0,64,315,12,26.25,0.8947724802118449,No strong recommendation,0.0,0.0
6722,Family-Oriented Regular Customers,70421.0,72,767,20,38.35,0.005789231342481595,Wines,207.45000000000005,10.372500000000002
796,Family-Oriented Regular Customers,60161.0,61,1071,23,46.56521739130435,0.6646082403917535,Wines,81.45000000000005,4.0725000000000025
3749,High-Value Loyalists,73926.0,53,1580,23,68.69565217391305,0.3075706397501344,Gold Products,21.6,1.08
8523,Budget Browsers,19329.0,58,60,7,8.571428571428571,0.12712115771082164,Fruits,0.10000000000000009,0.0050000000000000044
310,Family-Oriented Regular Customers,61872.0,56,573,17,33.705882352941174,0.010076291727323742,Wines,9.5,0.47500000000000003
8629,Budget Browsers,46984.0,70,41,4,10.25,0.2540899167873591,No strong recommendation,0.0,0.0
236,Budget Browsers,34838.0,75,170,7,24.285714285714285,0.18228632276554607,No strong recommendation,0.0,0.0
9930,High-Value Loyalists,82716.0,82,1167,27,43.22222222222222,0.7258251321084521,Meat Products,71.10000000000002,3.5550000000000015
3483,High-Value Loyalists,48192.0,68,1526,22,69.36363636363636,0.9787172089323678,Meat Products,45.94999999999999,2.2974999999999994
4599,Family-Oriented Regular Customers,49681.0,50,458,15,30.533333333333335,0.03233553788427232,Meat Products,9.049999999999997,0.4524999999999999
7326,Budget Browsers,56850.0,55,63,5,12.6,0.00862908435763173,Gold Products,2.2,0.11000000000000001
7352,Family-Oriented Regular Customers,55267.0,69,405,13,31.153846153846153,0.05410947547038828,No strong recommendation,0.0,0.0
2350,Family-Oriented Regular Customers,59666.0,54,1027,13,79.0,0.2140879898696436,Wines,61.950000000000045,3.0975000000000024
9145,Family-Oriented Regular Customers,72504.0,54,1478,20,73.9,0.20446316618808494,Meat Products,28.44999999999999,1.4224999999999994
2964,Budget Browsers,26872.0,45,72,4,18.0,0.3566937270184177,Wines,13.649999999999999,0.6825
5585,Budget Browsers,21359.0,54,48,5,9.6,0.8064330582987819,No strong recommendation,0.0,0.0
9687,High-Value Loyalists,73170.0,51,726,15,48.4,0.373573551131122,Wines,126.35000000000002,6.317500000000002
3732,Family-Oriented Regular Customers,52750.0,71,860,21,40.95238095238095,0.06292798798880093,Wines,105.85000000000002,5.292500000000001
6303,High-Value Loyalists,91820.0,40,1497,22,68.04545454545455,0.09471496883930589,Wines,74.05000000000001,3.7025000000000006
11176,Family-Oriented Regular Customers,65968.0,56,495,16,30.9375,0.061846368202831695,Wines,9.550000000000011,0.4775000000000006
2986,Budget Browsers,30772.0,50,20,3,6.666666666666667,0.013136834645937793,Meat Products,2.5999999999999996,0.12999999999999998
7462,Budget Browsers,22507.0,72,570,16,35.625,0.510742793847786,Wines,205.10000000000002,10.255000000000003
3900,Family-Oriented Regular Customers,65685.0,54,769,20,38.45,0.014405928236941014,Meat Products,32.7,1.6350000000000002
7034,Budget Browsers,25804.0,48,55,5,11.0,0.18056326354626234,Meat Products,2.1999999999999993,0.10999999999999997
9493,High-Value Loyalists,76412.0,46,1808,17,106.3529411764706,0.9953099453492277,Fish Products,17.4,0.87
1143,Budget Browsers,22063.0,54,55,5,11.0,0.1719375349118097,Wines,1.1500000000000004,0.05750000000000002
1,High-Value Loyalists,57091.0,65,577,17,33.94117647058823,0.7940151179535562,Sweet Products,2.55,0.1275
3855,Budget Browsers,22419.0,63,162,7,23.142857142857142,0.12823246289412116,Fruits,2.45,0.12250000000000001
5536,High-Value Loyalists,87771.0,67,1957,19,103.0,0.9943913869124832,Gold Products,3.5,0.17500000000000002
5989,Family-Oriented Regular Customers,78353.0,67,1576,23,68.52173913043478,0.2515436660609378,Gold Products,16.700000000000003,0.8350000000000002
9499,High-Value Loyalists,93404.0,72,1616,14,115.42857142857143,0.7224391273807201,Sweet Products,13.75,0.6875
6768,Budget Browsers,37859.0,64,36,4,9.0,0.3235958420091155,No strong recommendation,0.0,0.0
2150,Family-Oriented Regular Customers,80995.0,68,1482,21,70.57142857142857,0.19065608388487984,Wines,184.70000000000005,9.235000000000003
6646,Budget Browsers,16529.0,42,22,4,5.5,0.10174879198691685,Wines,9.15,0.4575
4887,Budget Browsers,55412.0,50,63,5,12.6,0.1678006225809351,Sweet Products,0.1499999999999999,0.007499999999999996
8560,Family-Oriented Regular Customers,48789.0,34,680,17,40.0,0.15540203985076953,Gold Products,23.75,1.1875
3321,Family-Oriented Regular Customers,56575.0,59,542,17,31.88235294117647,0.16481210377625316,Fish Products,6.05,0.3025
11003,Budget Browsers,25130.0,46,50,5,10.0,0.23143385514597706,Wines,10.9,0.545
10402,Budget Browsers,35441.0,59,39,4,9.75,0.08593236408552375,No strong recommendation,0.0,0.0
9904,Family-Oriented Regular Customers,71391.0,70,1043,23,45.34782608695652,0.06779504916666117,Meat Products,28.80000000000001,1.4400000000000006
6141,Budget Browsers,49494.0,54,385,12,32.083333333333336,0.4408705668779384,Fish Products,7.25,0.36250000000000004
5687,High-Value Loyalists,81702.0,46,1633,26,62.80769230769231,0.3627373620616622,Wines,20.100000000000023,1.0050000000000012
10856,Budget Browsers,45889.0,46,46,4,11.5,0.27375792683251576,Fish Products,0.4,0.020000000000000004
5121,Family-Oriented Regular Customers,56628.0,49,761,18,42.27777777777778,0.28932967271379606,Meat Products,19.700000000000003,0.9850000000000002
4186,Budget Browsers,34026.0,76,76,6,12.666666666666666,0.2533014911281138,No strong recommendation,0.0,0.0
368,Budget Browsers,40049.0,52,290,11,26.363636363636363,0.19097670568974223,Meat Products,42.900000000000006,2.1450000000000005
3312,Budget Browsers,34176.0,38,89,7,12.714285714285714,0.2310885437963098,Wines,4.050000000000001,0.20250000000000004
11121,Budget Browsers,19419.0,45,70,7,10.0,0.24568740336070558,Wines,9.0,0.45
5332,High-Value Loyalists,82504.0,66,1066,16,66.625,0.4250413654142411,Meat Products,174.5,8.725
5848,High-Value Loyalists,81205.0,56,2009,18,111.61111111111111,0.934493960541612,Fish Products,8.25,0.41250000000000003
10343,High-Value Loyalists,61618.0,35,1345,17,79.11764705882354,0.8497143323150114,Fish Products,32.9,1.645
5935,Family-Oriented Regular Customers,55284.0,70,764,20,38.2,0.2546493452572004,Wines,62.39999999999998,3.119999999999999
2895,Budget Browsers,49980.0,63,195,9,21.666666666666668,0.06093923417772259,No strong recommendation,0.0,0.0
10262,Budget Browsers,15072.0,46,53,7,7.571428571428571,0.03622448391465402,Wines,15.100000000000001,0.7550000000000001
7848,Budget Browsers,49166.0,52,368,11,33.45454545454545,0.540061046311558,Wines,43.0,2.15
9477,Family-Oriented Regular Customers,65324.0,72,544,17,32.0,0.20011233313214863,Wines,32.0,1.6
4856,High-Value Loyalists,82347.0,69,1853,24,77.20833333333333,0.9629873934757918,Wines,17.700000000000045,0.8850000000000023
7186,Budget Browsers,30843.0,60,35,4,8.75,0.23741973368436867,Meat Products,3.9000000000000004,0.19500000000000003
5794,Family-Oriented Regular Customers,46374.0,52,446,15,29.733333333333334,0.8752729001712025,Meat Products,13.700000000000003,0.6850000000000002
1456,Family-Oriented Regular Customers,60474.0,47,1180,24,49.166666666666664,0.4593769028767055,Wines,108.05000000000001,5.402500000000001
4877,Budget Browsers,38576.0,53,41,4,10.25,0.261295993773251,Meat Products,1.1999999999999993,0.05999999999999997
425,Family-Oriented Regular Customers,55357.0,41,727,19,38.26315789473684,0.06382807223427198,Meat Products,149.64999999999998,7.482499999999999
3007,Budget Browsers,37758.0,60,40,4,10.0,0.3952518632435071,Fish Products,0.5,0.025
1031,High-Value Loyalists,85710.0,37,1062,25,42.48,0.7965317279360756,Wines,333.35,16.6675
4297,Budget Browsers,23228.0,57,40,5,8.0,0.033284032894391344,Gold Products,1.0,0.05
807,Budget Browsers,44602.0,57,292,11,26.545454545454547,0.09693004649787347,Sweet Products,3.7,0.18500000000000003
9553,Budget Browsers,7500.0,39,15,3,5.0,0.09072372172461884,Wines,6.55,0.3275
4271,Budget Browsers,38683.0,37,341,11,31.0,0.12642967998834287,Wines,61.900000000000006,3.0950000000000006
4120,Budget Browsers,49514.0,51,369,11,33.54545454545455,0.09001455266732718,Gold Products,34.05,1.7025
2036,Family-Oriented Regular Customers,57906.0,53,401,14,28.642857142857142,0.18234210308052634,No strong recommendation,0.0,0.0
115,Family-Oriented Regular Customers,43456.0,60,393,14,28.071428571428573,0.6275746428056093,No strong recommendation,0.0,0.0
4259,Budget Browsers,19485.0,40,10,3,3.3333333333333335,0.1311308748765872,Wines,4.5,0.225
8687,Family-Oriented Regular Customers,53172.0,48,486,13,37.38461538461539,0.043752684804767863,Wines,78.9,3.9450000000000003
2447,Budget Browsers,30545.0,47,69,5,13.8,0.20637182261397888,Wines,5.300000000000001,0.26500000000000007
10140,High-Value Loyalists,70123.0,43,1727,16,107.9375,0.9596003074703354,Sweet Products,18.4,0.9199999999999999
9353,Family-Oriented Regular Customers,62450.0,67,995,14,71.07142857142857,0.15439376769604288,Wines,330.04999999999995,16.502499999999998
3623,Budget Browsers,21675.0,50,45,7,6.428571428571429,0.024550022803066247,Wines,13.7,0.685
738,Budget Browsers,42395.0,45,182,8,22.75,0.12455285436498745,No strong recommendation,0.0,0.0
7631,Family-Oriented Regular Customers,61346.0,48,989,22,44.95454545454545,0.05037881600992598,Wines,91.75,4.5875
4789,High-Value Loyalists,80812.0,73,1677,17,98.6470588235294,0.7886923158115218,Gold Products,13.799999999999997,0.69
773,Family-Oriented Regular Customers,42835.0,55,595,16,37.1875,0.12601273943580177,Gold Products,12.450000000000003,0.6225000000000002
10602,Budget Browsers,39922.0,43,156,7,22.285714285714285,0.43529629265333647,Sweet Products,2.6,0.13
1446,High-Value Loyalists,86424.0,70,1226,27,45.407407407407405,0.3387286113883438,Wines,223.39999999999998,11.17
3270,Budget Browsers,17117.0,48,128,7,18.285714285714285,0.07342598787081775,Wines,41.8,2.09
8443,Budget Browsers,24762.0,54,86,6,14.333333333333334,0.7246148568659317,Wines,10.850000000000001,0.5425000000000001
9653,Budget Browsers,35797.0,51,68,5,13.6,0.695731428812894,Meat Products,1.4499999999999993,0.07249999999999997
8916,Budget Browsers,36627.0,51,16,3,5.333333333333333,0.10239801651687595,No strong recommendation,0.0,0.0
8017,Budget Browsers,51111.0,45,55,5,11.0,0.006671024687189842,Fruits,0.5,0.025
5830,High-Value Loyalists,86857.0,54,2114,21,100.66666666666667,0.6618040508128213,Gold Products,3.75,0.1875
4597,High-Value Loyalists,82072.0,56,2018,18,112.11111111111111,0.2755335955580889,Fruits,5.0,0.25
7023,Budget Browsers,46231.0,73,263,11,23.90909090909091,0.5008789756139478,Fish Products,2.7,0.135
8086,Budget Browsers,42243.0,67,55,5,11.0,0.12102349529508293,Meat Products,5.55,0.2775
8825,Family-Oriented Regular Customers,51195.0,64,564,16,35.25,0.1288413927387695,Fish Products,76.30000000000001,3.815000000000001
2930,High-Value Loyalists,68092.0,48,1281,18,71.16666666666667,0.7304108386871834,Wines,141.54999999999995,7.077499999999998
1928,Budget Browsers,31814.0,53,83,5,16.6,0.5060605753444836,Sweet Products,0.3500000000000001,0.017500000000000005
7108,Family-Oriented Regular Customers,51390.0,61,353,12,29.416666666666668,0.48562816989005225,Gold Products,2.5,0.125
10925,High-Value Loyalists,76630.0,43,1003,24,41.791666666666664,0.01589362840889945,Wines,34.80000000000001,1.7400000000000007
9960,Budget Browsers,26868.0,35,14,3,4.666666666666667,0.027218668874620083,Wines,12.9,0.645
8800,High-Value Loyalists,48948.0,83,902,22,41.0,0.9523398878066227,Meat Products,62.25,3.1125000000000003
9224,Family-Oriented Regular Customers,55260.0,54,1139,23,49.52173913043478,0.311489716817957,Meat Products,75.85,3.7925
5519,Family-Oriented Regular Customers,64090.0,70,797,19,41.94736842105263,0.15371243136742463,Wines,89.69999999999999,4.484999999999999
5046,Family-Oriented Regular Customers,78331.0,68,1638,23,71.21739130434783,0.013416300942374804,Gold Products,2.6000000000000014,0.1300000000000001
7037,Budget Browsers,37087.0,52,401,14,28.642857142857142,0.2168867563300278,Gold Products,14.399999999999999,0.72
905,Budget Browsers,21846.0,40,84,7,12.0,0.3127664541966908,Wines,4.550000000000001,0.22750000000000004
8624,High-Value Loyalists,81320.0,68,928,17,54.588235294117645,0.2413726637291157,Wines,223.10000000000002,11.155000000000001
8945,Budget Browsers,54137.0,56,203,9,22.555555555555557,0.2291837470097186,Meat Products,20.1,1.0050000000000001
6445,High-Value Loyalists,66825.0,59,858,15,57.2,0.08263130506192966,Wines,174.64999999999998,8.7325
2727,Family-Oriented Regular Customers,57100.0,53,409,12,34.083333333333336,0.050850804583074685,Wines,35.400000000000006,1.7700000000000005
6404,Family-Oriented Regular Customers,58917.0,57,282,11,25.636363636363637,0.2297913285115177,Fish Products,3.05,0.1525
11074,High-Value Loyalists,85072.0,49,1423,17,83.70588235294117,0.031126677813663562,Sweet Products,19.75,0.9875
10150,High-Value Loyalists,86429.0,65,1449,18,80.5,0.8612270696469679,Meat Products,78.04999999999995,3.902499999999998
1968,Budget Browsers,45684.0,55,28,3,9.333333333333334,0.3169107830086314,Wines,7.050000000000001,0.35250000000000004
6534,Budget Browsers,47889.0,52,67,5,13.4,0.009698452910826078,Fish Products,1.15,0.057499999999999996
9485,Budget Browsers,45921.0,40,199,9,22.11111111111111,0.15612103074848235,No strong recommendation,0.0,0.0
7053,High-Value Loyalists,78420.0,60,1453,21,69.19047619047619,0.381423810337828,Meat Products,42.25,2.1125000000000003
4654,High-Value Loyalists,75114.0,34,1253,18,69.61111111111111,0.14706992419208748,Wines,173.85000000000002,8.6925
9760,Family-Oriented Regular Customers,52278.0,63,1198,25,47.92,0.8238199818345402,Meat Products,33.7,1.6850000000000003
1048,Budget Browsers,35641.0,54,178,8,22.25,0.43181296001759617,No strong recommendation,0.0,0.0
10619,High-Value Loyalists,95529.0,32,1990,17,117.05882352941177,0.9636272231495587,Gold Products,23.35,1.1675000000000002
9308,High-Value Loyalists,62820.0,72,976,13,75.07692307692308,0.23203724147574903,Meat Products,125.5,6.275
10505,High-Value Loyalists,73113.0,66,1001,14,71.5,0.03380999635843924,Wines,224.60000000000002,11.230000000000002
8362,High-Value Loyalists,84169.0,44,1919,19,101.0,0.9849886276236935,Fish Products,27.25,1.3625
2625,Family-Oriented Regular Customers,42607.0,72,350,12,29.166666666666668,0.08735976148060769,No strong recommendation,0.0,0.0
